"LC_X","LC_Y","LC_Z","LClusHigh_X","LClusHigh_Y","LClusHigh_Z","LClusLow_X","LClusLow_Y","LClusLow_Z","LClusMedial_X","LClusMedial_Y","LClusMedial_Z","LClusMid_X","LClusMid_Y","LClusMid_Z","LL_X","LL_Y","LL_Z","LT_X","LT_Y","LT_Z","RC_X","RC_Y","RC_Z","RClusHigh_X","RClusHigh_Y","RClusHigh_Z","RClusLow_X","RClusLow_Y","RClusLow_Z","RClusMedial_X","RClusMedial_Y","RClusMedial_Z","RClusMid_X","RClusMid_Y","RClusMid_Z","RIMU_X","RIMU_Y","RIMU_Z","RL_X","RL_Y","RL_Z","RT_X","RT_Y","RT_Z","LAJC_X","LAJC_Y","LAJC_Z","LKJC_X","LKJC_Y","LKJC_Z","LKneeLatP_X","LKneeLatP_Y","LKneeLatP_Z","LKneeMedP_X","LKneeMedP_Y","LKneeMedP_Z","LLMp_X","LLMp_Y","LLMp_Z","LMMp_X","LMMp_Y","LMMp_Z","OLeftTibia_X","OLeftTibia_Y","OLeftTibia_Z","ORightTibia_X","ORightTibia_Y","ORightTibia_Z","Oglobal_X","Oglobal_Y","Oglobal_Z","RAJC_X","RAJC_Y","RAJC_Z","RKJC_X","RKJC_Y","RKJC_Z","RKneeLatP_X","RKneeLatP_Y","RKneeLatP_Z","RKneeMedP_X","RKneeMedP_Y","RKneeMedP_Z","RLMp_X","RLMp_Y","RLMp_Z","RMMp_X","RMMp_Y","RMMp_Z","XLeftTibia_X","XLeftTibia_Y","XLeftTibia_Z","XRightTibia_X","XRightTibia_Y","XRightTibia_Z","Xglobal_X","Xglobal_Y","Xglobal_Z","YLeftTibia_X","YLeftTibia_Y","YLeftTibia_Z","YRightTibia_X","YRightTibia_Y","YRightTibia_Z","Yglobal_X","Yglobal_Y","Yglobal_Z","ZLeftTibia_X","ZLeftTibia_Y","ZLeftTibia_Z","ZRightTibia_X","ZRightTibia_Y","ZRightTibia_Z","Zglobal_X","Zglobal_Y","Zglobal_Z","RTibiaToGlobal_X","RTibiaToGlobal_Y","RTibiaToGlobal_Z","LTibiaToGlobal_X","LTibiaToGlobal_Y","LTibiaToGlobal_Z","Force Plate 1_COP:X_mm","Force Plate 1_COP:Y_mm","Force Plate 1_COP:Z_mm","Force Plate 1_Ref:X_mm","Force Plate 1_Ref:Y_mm","Force Plate 1_Ref:Z_mm","Force Plate 1_Force:X_N","Force Plate 1_Force:Y_N","Force Plate 1_Force:Z_N","Force Plate 1_Moment:X_Nmm","Force Plate 1_Moment:Y_Nmm","Force Plate 1_Moment:Z_Nmm","Force Plate 2_COP:X_mm","Force Plate 2_COP:Y_mm","Force Plate 2_COP:Z_mm","Force Plate 2_Ref:X_mm","Force Plate 2_Ref:Y_mm","Force Plate 2_Ref:Z_mm","Force Plate 2_Force:X_N","Force Plate 2_Force:Y_N","Force Plate 2_Force:Z_N","Force Plate 2_Moment:X_Nmm","Force Plate 2_Moment:Y_Nmm","Force Plate 2_Moment:Z_Nmm"
405.44989,1013.030151,61.625069,368.021606,1024.826904,394.235229,377.168945,1050.373657,308.121918,416.955292,1048.436035,344.061249,363.795013,1030.494995,340.189301,350.422882,1189.239136,104.611061,405.134735,1269.617432,163.745834,599.143433,463.583801,124.443855,663.445129,674.6073,371.30957,651.75708,645.313477,292.743774,601.213257,660.804016,330.240051,645.34906,663.377136,323.479431,647.424072,560.339355,216.795135,682.407898,611.430237,36.589161,620.388062,707.139771,53.049377,416.697601,1063.767334,128.383972,434.381531,981.915894,504.522034,378.213928,982.745178,509.010071,490.549194,981.086609,500.033966,375.052612,1056.570557,120.465012,458.34259,1070.964233,136.302917,416.697601,1063.767334,128.383972,596.593323,551.798462,134.557266,0,0,0,596.593323,551.798462,134.557266,609.851868,709.859741,494.552887,666.684692,706.65094,503.203339,553.019043,713.068542,485.902435,636.496643,533.685486,130.125671,556.689941,569.911377,138.988846,514.449646,1084.882446,128.435257,690.39325,518.936951,145.54483,200,0,0,396.057404,1159.248535,150.134247,631.079346,637.266602,95.766068,0,200,0,421.289948,1042.511353,226.063156,599.963623,591.977478,226.067917,0,0,200,22.971949,6.308318,19.307835,12.556293,-0.029394,12.188766,417.913363,1017.115786,0,238.5,812.5,0,2.649709,-58.208214,499.703003,102247.12262,-89653.396301,-15633.2841,599.56663,583.514882,0,727.5,812.5,0,-18.071745,123.688843,437.498322,-100180.604996,55970.634689,2757.256997
406.238403,1014.399231,59.85165,367.988647,1024.893066,392.470032,377.310577,1050.747925,306.49292,417.083862,1048.566406,342.462738,363.862793,1030.77002,338.454926,349.990814,1189.873779,103.854034,403.995361,1270.306519,163.474182,598.931885,454.030487,128.263718,663.230652,669.662048,371.207428,651.596558,638.814941,293.139771,601.047913,655.576538,330.208679,645.189697,657.480652,323.463593,647.005554,552.360352,218.854553,682.429382,599.5578,36.986946,620.584045,695.190552,52.89476,417.08963,1064.741577,126.893311,434.094269,981.372498,502.638092,377.924408,982.337585,507.065521,490.26416,980.407471,498.210663,375.433838,1057.691406,118.90152,458.745392,1071.791748,134.885101,417.08963,1064.741577,126.893311,596.262451,542.535339,136.727203,0,0,0,596.262451,542.535339,136.727203,609.436951,707.929077,493.424438,666.202881,704.397522,502.385071,552.671021,711.460693,484.463776,636.020813,523.980957,132.844894,556.504028,561.089722,140.609512,514.901001,1085.584717,127.136673,689.719421,509.079071,148.799805,200,0,0,396.697937,1160.174072,148.98967,631.671631,626.871643,96.317909,0,200,0,421.505554,1043.091553,224.470383,599.611389,584.578308,227.399399,0,0,200,24.020521,6.934134,19.69718,12.760156,-0.139439,12.029391,418.080265,1015.417973,0,238.5,812.5,0,8.168105,-82.236855,636.905212,129239.514923,-114375.606842,-22110.620087,597.799478,573.111767,0,727.5,812.5,0,-10.164764,104.480812,338.977783,-81147.292603,43965.595581,5722.482288
407.594788,1012.116577,58.062302,367.861053,1024.363892,390.044739,377.489655,1049.771729,303.992493,417.133423,1047.897095,340.119995,363.98114,1029.911743,335.989136,350.037964,1187.275024,101.036964,403.245972,1268.351563,160.412918,598.764954,444.807251,132.430725,663.026184,665.309021,371.005737,651.436096,632.841431,293.514618,600.926453,650.812866,330.10675,645.0401,652.154907,323.389954,646.643555,544.865662,221.065155,682.437805,587.766785,37.43705,620.747925,683.20282,52.749481,418.003967,1062.900269,124.548546,433.593231,981.63208,500.675018,377.407013,982.468872,504.867767,489.779449,980.795288,496.482239,376.403717,1055.697266,116.429688,459.604248,1070.103271,132.667404,418.003967,1062.900269,124.548546,595.952454,533.627258,139.043045,0,0,0,595.952454,533.627258,139.043045,609.067932,706.605591,492.137054,665.77417,702.840515,501.383911,552.361694,710.370667,482.890198,635.584473,514.692871,135.711212,556.320374,552.561646,142.374863,515.754333,1084.000977,125.073875,689.111511,499.734222,152.185471,200,0,0,397.284882,1158.360107,146.030121,632.14978,616.804993,96.949471,0,200,0,422.052338,1041.795776,222.224731,599.286377,577.598206,228.799301,0,0,200,25.124712,7.551848,19.992411,12.40292,-0.300996,12.181081,418.168763,1012.456503,0,238.5,812.5,0,14.534408,-103.866898,753.995972,150766.39801,-135469.523254,-27917.530926,595.589542,568.85449,0,727.5,812.5,0,-4.210814,80.759552,248.315369,-60500.92453,32755.393951,8567.507403
409.042297,1006.540588,56.491898,367.741425,1023.313232,387.006104,377.743866,1047.587646,300.691223,417.175995,1046.471313,337.046539,364.178619,1028.063354,332.860077,350.682343,1181.939087,96.496689,403.402802,1264.097168,154.723236,598.629578,435.986511,136.963196,662.842468,661.614624,370.665894,651.297668,627.452026,293.845917,600.851318,646.531494,329.894745,644.917908,647.454407,323.244659,646.335754,537.916809,223.426605,682.39386,576.032227,37.908752,620.8396,671.166443,52.607731,419.279694,1058.501465,121.395103,433.048065,982.555542,498.549225,376.837555,983.084473,502.403229,489.258575,982.026611,494.695221,377.779297,1050.920288,113.139755,460.78006,1066.082642,129.650452,419.279694,1058.501465,121.395103,595.726257,525.095825,141.505829,0,0,0,595.726257,525.095825,141.505829,608.744385,705.927979,490.653076,665.402832,702.053833,500.152527,552.085876,709.802124,481.153595,635.262878,505.867706,138.720795,556.189636,544.323975,144.290863,516.883972,1080.233154,122.192596,688.657104,490.983215,155.689102,200,0,0,397.837891,1154.070313,141.420212,632.520264,607.103455,97.652969,0,200,0,422.855194,1038.779053,219.338165,599.035461,571.063232,230.25882,0,0,200,26.29257,8.153575,20.156277,11.554447,-0.456937,12.552193,418.052122,1008.096037,0,238.5,812.5,0,21.382401,-120.403122,843.024963,164892.342255,-151366.921234,-32354.225311,592.795169,572.072737,0,727.5,812.5,0,-0.529729,56.554855,170.226059,-40926.985405,22930.272438,10381.300348
410.19104,998.426575,55.381027,367.74646,1021.819031,383.481262,378.143158,1044.448975,296.779114,417.318848,1044.38855,333.378601,364.521362,1025.440552,329.223236,351.917816,1174.615479,90.712257,404.70343,1258.141479,146.805145,598.505249,427.683441,141.88121,662.7099,658.678955,370.162048,651.210388,622.731079,294.115845,600.824036,642.838379,329.539337,644.856384,643.465088,323.008514,646.060181,531.577942,225.902939,682.298157,564.349365,38.396568,620.845154,659.085999,52.469891,420.815826,1052.136597,117.624741,432.613953,983.853027,496.204071,376.378418,983.98584,499.681854,488.849487,983.720215,492.726288,379.438232,1044.046143,109.256516,462.19342,1060.227051,125.992966,420.815826,1052.136597,117.624741,595.601257,517.013245,144.134018,0,0,0,595.601257,517.013245,144.134018,608.492859,706.040588,488.915497,665.11377,702.165833,498.640991,551.871826,709.915283,479.189972,635.068298,497.565399,141.902206,556.134155,536.46106,146.365829,518.227295,1074.693237,118.618706,688.362488,482.873779,159.348343,200,0,0,398.458801,1147.873291,135.58934,632.832947,597.809875,98.432648,0,200,0,423.879669,1034.404053,215.937912,598.878296,565.063843,231.777237,0,0,200,27.537626,8.750505,20.204109,10.354837,-0.569512,13.037658,417.582457,1002.213206,0,238.5,812.5,0,28.939714,-130.345276,901.403259,171008.101837,-161425.510162,-35133.539977,589.196249,584.025176,0,727.5,812.5,0,1.141418,35.191429,106.905327,-24425.175716,14785.407673,10589.769485
410.884613,988.879944,54.926853,367.951752,1019.960815,379.69281,378.744019,1040.740112,292.568634,417.645172,1041.848755,329.402832,365.07132,1022.328674,325.325348,353.536346,1166.222778,84.18924,406.922668,1251.339355,137.166183,598.352722,420.068115,147.213959,662.664124,656.625977,369.472504,651.192688,618.793396,294.308014,600.848755,639.930176,329.009521,644.885681,640.310059,322.653015,645.783936,525.950195,228.451645,682.17926,552.762939,38.93354,620.785339,646.985596,52.341686,422.576416,1044.801758,113.573807,432.376221,985.110779,493.662354,376.119598,984.815857,496.765442,488.632813,985.405701,490.559296,381.330841,1036.154663,105.116531,463.822021,1053.44873,122.031082,422.576416,1044.801758,113.573807,595.518616,509.530762,146.939713,0,0,0,595.518616,509.530762,146.939713,608.361389,707.171631,486.848724,664.946167,703.333252,496.798492,551.776611,711.010071,476.898956,634.917236,489.885925,145.291153,556.119934,529.175598,148.588287,519.774658,1068.24939,114.703613,688.117432,475.442139,163.225052,200,0,0,399.250732,1140.710815,129.237747,633.155334,589.004089,99.294365,0,200,0,425.121338,1029.300537,212.2789,598.783264,559.770935,233.344376,0,0,200,28.870735,9.371691,20.208763,9.017338,-0.647351,13.562684,416.64793,994.768188,0,238.5,812.5,0,37.534351,-133.403442,931.190125,169726.336334,-165889.592804,-36304.227896,584.206772,607.661598,0,727.5,812.5,0,1.449838,18.595554,58.866196,-12058.057426,8435.127174,9183.650411
411.247162,979.04657,55.245281,368.352295,1017.858093,375.951416,379.536102,1036.945801,288.46106,418.163666,1039.136963,325.513519,365.817657,1019.080444,321.494873,355.113281,1157.577393,77.329811,409.384521,1244.598877,126.16346,598.094849,413.366974,153.017975,662.72821,655.593689,368.580811,651.246765,615.789612,294.411469,600.934875,638.048767,328.275024,645.016357,638.138428,322.14978,645.47113,521.195374,231.065018,682.037842,541.349792,39.586777,620.680298,634.895081,52.223289,424.498077,1037.712036,109.661034,432.327911,985.891235,491.050598,376.055664,985.181396,493.799011,488.600128,986.601135,488.302185,383.382477,1028.540649,101.116516,465.613708,1046.883301,118.205559,424.498077,1037.712036,109.661034,595.381958,502.880554,149.909348,0,0,0,595.381958,502.880554,149.909348,608.392212,709.560547,484.381927,664.929199,705.704468,494.588989,551.855164,713.416626,474.174835,634.680786,482.998901,148.901642,556.083008,522.762268,150.917068,521.48645,1062.01001,110.932785,687.758179,468.775146,167.366592,200,0,0,400.25766,1133.745728,123.206436,633.549866,580.8396,100.241951,0,200,0,426.531433,1024.254639,208.703995,598.689148,555.418457,234.932068,0,0,200,30.289328,10.052917,20.263201,7.787816,-0.728684,14.064667,415.23995,985.938841,0,238.5,812.5,0,46.835091,-130.298431,937.35321,162573.45401,-165667.759308,-36082.477032,575.312517,656.825366,0,727.5,812.5,0,1.100142,7.292874,25.518793,-3972.628774,3883.640891,6708.005785
411.550873,969.66925,56.304108,368.87262,1015.703796,372.589874,380.436554,1033.508667,284.844238,418.821472,1036.50293,322.087921,366.655731,1016.056763,318.074219,356.135864,1149.094727,70.386833,411.240356,1238.458862,114.005409,597.626709,407.843323,159.389206,662.907898,655.726746,367.48999,651.368042,613.892273,294.436401,601.100891,637.423157,327.3255,645.253845,637.108521,321.496185,645.102112,517.524414,233.781189,681.817566,530.173828,40.447567,620.528503,622.852417,52.099731,426.405304,1031.774536,106.258064,432.390717,985.898987,488.571045,376.107635,984.893311,491.007843,488.673798,986.904663,486.134247,385.394043,1022.221924,97.617699,467.416595,1041.327271,114.898438,426.405304,1031.774536,106.258064,595.12207,497.320313,153.026474,0,0,0,595.12207,497.320313,153.026474,608.6026,713.403503,481.476288,665.068481,709.411316,492.006989,552.136658,717.395691,470.945618,634.264832,477.120209,152.740204,555.979309,517.520386,153.312744,523.23822,1056.680176,107.710907,687.162292,463.029449,171.808762,200,0,0,401.505249,1127.891479,118.180336,634.064575,573.520264,101.294769,0,200,0,427.959686,1019.861206,205.540833,598.548828,552.248535,236.518204,0,0,200,31.780094,10.825263,20.43388,6.847555,-0.832452,14.423997,413.486918,976.219116,0,238.5,812.5,0,55.581123,-122.475761,925.678772,151551.310272,-161981.675385,-34737.977554,NA,NA,NA,727.5,812.5,0,0.602296,0.768965,5.253329,410.045451,1011.533116,3989.617453
411.986481,960.832092,57.89101,369.410004,1013.700439,369.839722,381.339142,1030.592041,281.939667,419.548431,1033.99353,319.328033,367.439148,1013.465332,315.293854,356.261353,1140.709229,63.600967,411.925507,1232.758545,101.158943,596.87262,403.760925,166.45639,663.199402,657.159729,366.228271,651.558167,613.260559,294.416656,601.367615,638.218506,326.189362,645.607361,637.366333,320.724243,644.681885,515.142395,236.651413,681.436768,519.259888,41.6245,620.342163,610.939697,51.924442,428.068665,1027.003174,103.55323,432.447601,985.141785,486.430023,376.156708,984.134827,488.626434,488.738495,986.148743,484.233612,387.100922,1017.339233,94.828285,469.036438,1036.666992,112.278175,428.068665,1027.003174,103.55323,594.74054,493.056061,156.30043,0,0,0,594.74054,493.056061,156.30043,608.984131,718.820801,478.13559,665.349548,714.563965,489.075684,552.618652,723.077515,467.195496,633.663635,472.453125,156.827774,555.817505,513.659058,155.773102,524.878418,1051.972656,105.178337,686.313843,458.399445,176.587555,200,0,0,403.066528,1123.243286,114.361786,634.729858,567.239197,102.49852,0,200,0,429.205841,1016.132202,202.982407,598.361267,550.445313,238.110718,0,0,200,33.329285,11.705179,20.731512,6.203987,-0.931165,14.462724,411.613967,966.354692,0,238.5,812.5,0,62.126492,-111.764709,901.281067,138666.320648,-156024.340546,-32568.733034,NA,NA,NA,727.5,812.5,0,0.211238,-2.114031,-4.621347,2100.112851,-464.952682,1733.8041
412.556396,952.107971,59.672867,369.844025,1011.888916,367.743134,382.132355,1027.92981,279.723022,420.241211,1031.400391,317.197144,368.027283,1011.181824,313.186829,355.523071,1132.075195,57.382217,411.478668,1226.771362,88.645607,595.830139,401.34317,174.365967,663.593262,659.986633,364.838715,651.827454,614.006165,294.400024,601.746277,640.500366,324.932129,646.072815,639.010803,319.881744,644.238953,514.178711,239.719086,680.82196,508.599548,43.261299,620.190857,599.308228,51.593201,429.331146,1022.466064,101.520271,432.357605,983.935059,484.767487,376.060669,983.32373,486.799927,488.654572,984.546387,482.735046,388.328339,1013.001038,92.753906,470.333984,1031.931152,110.286636,429.331146,1022.466064,101.520271,594.312439,490.197327,159.768646,0,0,0,594.312439,490.197327,159.768646,609.507141,725.826477,474.404205,665.745667,721.224792,485.835968,553.268677,730.428162,462.972443,632.966064,469.145081,161.195969,555.658813,511.249603,158.341324,526.291199,1046.79895,103.225067,685.314026,455.077515,181.727295,200,0,0,404.94397,1118.953369,111.414391,635.550781,562.138916,103.916763,0,200,0,430.117126,1012.459961,201.045639,598.174927,550.094116,239.748795,0,0,200,34.928089,12.686084,21.106016,5.677359,-0.976827,14.087882,409.840353,957.088707,0,238.5,812.5,0,65.385948,-99.968842,868.099915,125517.444427,-148740.54538,-29899.24683,NA,NA,NA,727.5,812.5,0,-0.008174,-2.694961,-7.468076,2193.129908,-956.131023,271.568229
413.15683,942.966431,61.322487,370.007751,1010.044861,366.184479,382.663849,1024.960571,278.010223,420.709442,1028.393799,315.522736,368.277039,1008.762634,311.631866,354.293823,1122.867676,52.241154,410.427063,1219.735107,77.721107,594.545227,400.751526,183.261703,664.066223,664.232361,363.370605,652.176514,616.164124,294.44223,602.225891,644.225891,323.644165,646.616272,642.055115,319.019196,643.837646,514.669373,243.067398,679.91156,498.193268,45.579689,620.198242,588.148071,50.924805,430.146881,1016.961182,100.025024,431.950531,982.666565,483.62735,375.649384,982.74054,485.536072,488.251709,982.59259,481.718597,389.05484,1007.884338,91.270546,471.238953,1026.038086,108.77951,430.146881,1016.961182,100.025024,593.933167,488.743469,163.497177,0,0,0,593.933167,488.743469,163.497177,610.123718,734.3302,470.356445,666.219666,729.385559,482.335724,554.027649,739.27478,458.377136,632.296326,467.256561,165.889008,555.570007,510.230377,161.105347,527.379089,1040.164063,101.684021,684.316589,453.200165,187.243637,200,0,0,406.884033,1113.813965,108.79229,636.488464,558.280701,105.62529,0,200,0,430.615295,1008.055237,199.642624,598.048767,551.171448,241.500595,0,0,200,36.576103,13.739388,21.470327,5.029817,-0.950581,13.421772,408.292712,948.896562,0,238.5,812.5,0,65.355888,-88.506577,829.111511,113087.959625,-140777.092072,-27048.240948,NA,NA,NA,727.5,812.5,0,-0.088452,-2.151078,-6.522852,1591.624721,-888.278946,-426.66004
413.677917,933.098022,62.63327,369.7099,1007.785767,365.00116,382.75293,1021.160767,276.623413,420.71463,1024.707275,314.154602,368.045837,1005.693665,310.473938,353.024445,1112.949097,48.489555,409.344055,1211.295288,69.237,593.056152,402.097412,193.240158,664.571289,669.848633,361.89389,652.564697,619.679504,294.612396,602.759155,649.2677,322.441071,647.177368,646.427734,318.209869,643.549622,516.580505,246.833527,678.676086,488.120728,48.885132,620.490173,577.616821,49.677879,430.532806,1009.784607,98.95797,431.05188,981.503296,482.969452,374.748138,982.297729,484.737549,487.355591,980.708801,481.201355,389.348572,1001.077393,90.247452,471.717072,1018.491882,107.66848,430.532806,1009.784607,98.95797,593.62854,488.599426,167.599884,0,0,0,593.62854,488.599426,167.599884,610.780212,744.177002,466.097321,666.734436,738.96936,478.634369,554.825928,749.384644,453.560211,631.711304,466.749146,170.987259,555.545715,510.449738,164.212509,528.047241,1031.812988,100.492477,683.415344,452.80072,193.171783,200,0,0,408.450043,1107.027466,106.146965,637.423706,555.629517,107.723969,0,200,0,430.667603,1002.440247,198.681808,597.988464,553.567078,243.477737,0,0,200,38.285145,14.819298,21.739059,4.123578,-0.879248,12.729527,406.988031,941.897462,0,238.5,812.5,0,62.901821,-78.252823,786.82251,101812.835815,-132570.175171,-24275.753321,NA,NA,NA,727.5,812.5,0,-0.089011,-1.298906,-4.239953,878.614046,-601.923047,-588.634588
414.01651,922.480103,63.558357,368.814697,1004.774902,364.072632,382.261261,1016.268921,275.477112,420.0867,1020.214783,313.024994,367.239227,1001.639465,309.604675,351.971283,1102.352173,46.048252,408.497925,1201.552124,63.313179,591.356934,405.471466,204.284378,665.031189,676.741028,360.519226,652.89209,624.444031,295.001465,603.244385,655.457764,321.475555,647.66687,652.020996,317.56897,643.36615,519.826721,251.1035,677.14032,478.628632,53.503666,621.127136,567.79248,47.631218,430.496765,1000.920654,98.271919,429.554291,980.309875,482.698639,373.248291,981.641907,484.273224,485.860291,978.977844,481.124054,389.257965,992.409607,89.609146,471.735596,1009.431702,106.9347,430.496765,1000.920654,98.271919,593.308167,489.644623,172.230103,0,0,0,593.308167,489.644623,172.230103,611.426025,755.177002,461.797394,667.260071,749.841125,474.834137,555.591919,760.512878,448.76062,631.149841,467.541901,176.593689,555.466431,511.747375,167.866531,528.213074,1022.103027,99.672729,682.590149,453.846924,199.548737,200,0,0,409.272278,1098.475586,103.448097,638.126343,554.121521,110.333504,0,200,0,430.252014,995.568237,198.103592,597.913696,557.142761,245.837921,0,0,200,40.071404,15.856695,21.847214,2.968406,-0.802633,12.231038,405.867942,935.91956,0,238.5,812.5,0,59.211246,-69.563805,743.678162,91784.431183,-124467.883453,-21748.472948,NA,NA,NA,727.5,812.5,0,-0.059385,-0.572548,-2.065447,332.523519,-307.847525,-475.000371
414.075043,911.269287,64.17347,367.283936,1000.827332,363.336823,381.128174,1010.273987,274.551575,418.777283,1014.899963,312.110138,365.840759,996.497925,308.96286,351.118713,1091.20459,44.546688,407.839478,1190.849243,59.480576,589.393555,410.932251,216.209808,665.334167,684.802124,359.381317,653.011841,630.364502,295.707031,603.520691,662.629944,320.929962,647.950134,658.738464,317.228424,643.163879,524.310242,255.839127,675.363586,470.200195,59.679348,622.066467,558.707336,44.724346,429.994812,990.747925,97.937408,427.459778,978.789368,482.692841,371.150299,980.385925,484.02771,483.769226,977.192749,481.358002,388.751953,982.212463,89.315941,471.237671,999.283386,106.558876,429.994812,990.747925,97.937408,592.81012,491.820404,177.505417,0,0,0,592.81012,491.820404,177.505417,611.996033,767.097839,457.719299,667.757202,761.81012,471.10257,556.234863,772.385498,444.336029,630.482239,469.606689,182.749161,555.138,514.034119,172.261673,527.799866,1011.557861,99.224037,681.76001,456.341095,206.321823,200,0,0,409.15979,1088.47998,100.837204,638.276978,553.784058,113.541687,0,200,0,429.336487,987.642395,197.854462,597.687134,561.795715,248.735611,0,0,200,41.934155,16.749262,21.741936,1.662635,-0.737204,12.011629,404.846763,930.602562,0,238.5,812.5,0,55.328873,-62.401184,702.142517,82924.829865,-116799.134674,-19539.905418,NA,NA,NA,727.5,812.5,0,-0.028467,-0.115201,-0.582647,18.729593,-98.291561,-282.424744
413.804047,899.672791,64.603386,365.174561,995.887146,362.755951,379.382324,1003.293396,273.836212,416.848297,1008.804932,311.38623,363.916626,990.312378,308.502319,350.318695,1079.672485,43.575481,407.211639,1179.557861,57.050369,587.08844,418.40152,228.637207,665.344971,693.915588,358.590332,652.767151,637.387573,296.795197,603.403687,670.635498,320.979736,647.860168,666.502258,317.295685,642.775879,529.97168,260.943512,673.412781,463.513397,67.449982,623.183472,550.477539,41.1991,428.996338,979.729675,97.901794,424.86264,976.645874,482.829987,368.547668,978.236938,483.909027,481.177612,975.05481,481.750916,387.794769,970.97113,89.319588,470.197937,988.488281,106.484009,428.996338,979.729675,97.901794,591.987305,495.142517,183.428268,0,0,0,591.987305,495.142517,183.428268,612.392212,779.65686,454.179047,668.154663,774.633972,467.645142,556.6297,784.67981,440.712982,629.599121,472.989319,189.358246,554.375427,517.295776,177.498291,526.783142,1000.626648,99.086861,680.868958,460.351196,213.283936,200,0,0,408.096527,1077.491821,98.46151,637.547729,554.764099,117.340698,0,200,0,427.922882,978.928833,197.863708,597.174194,567.465881,252.252945,0,0,200,43.843208,17.370346,21.373451,0.32088,-0.679008,12.062579,403.851047,925.452717,0,238.5,812.5,0,51.904961,-56.465557,664.471008,75053.805756,-109870.97702,-17648.121618,NA,NA,NA,727.5,812.5,0,-0.007516,0.095912,0.17329,-106.916254,13.681049,-118.00205
413.242584,887.871948,64.957504,362.66272,989.979858,362.285522,377.188202,995.488098,273.297241,414.489227,1001.988708,310.814575,361.639404,983.197937,308.168854,349.482025,1067.908936,42.857964,406.531189,1167.959351,55.428616,584.376404,427.514374,240.993927,664.932373,703.931274,358.204834,652.035583,645.457825,298.286957,602.74762,679.332275,321.754272,647.257263,675.223083,317.845154,642.073669,536.77063,266.338196,671.365784,459.274841,76.53157,624.321472,543.509949,37.6642,427.602814,968.27063,98.079971,421.947052,973.639526,483.005554,365.624542,975.012878,483.837311,478.269531,972.266174,482.173767,386.475037,959.148499,89.536896,468.730621,977.392761,106.623055,427.602814,968.27063,98.079971,590.769348,499.625244,189.88327,0,0,0,590.769348,499.625244,189.88327,612.489014,792.548767,451.459808,668.345459,788.037903,464.654785,556.632568,797.05957,438.264832,628.46283,477.726624,196.217346,553.075806,521.523865,183.549194,525.290588,989.608337,99.172478,679.919128,465.925323,220.137634,200,0,0,406.289124,1065.936768,96.40593,635.71582,557.217102,121.62851,0,200,0,426.134064,969.664856,198.041199,596.290466,574.086182,256.375854,0,0,200,45.745888,17.609478,20.707392,-0.95964,-0.625969,12.321441,402.844913,919.854405,0,238.5,812.5,0,49.138432,-51.302341,632.402527,67891.19693,-103932.13797,-16016.228428,NA,NA,NA,727.5,812.5,0,0.002649,0.145508,0.410154,-120.223719,52.613971,-16.734135
412.509064,875.99292,65.300735,360.064514,983.200012,361.875122,374.86084,987.036865,272.874664,412.033051,994.491516,310.344696,359.293854,975.327271,307.900482,348.641388,1056.019653,42.267162,405.826935,1156.224487,54.233932,581.242188,437.569214,252.568192,664.015381,714.642883,358.260651,650.777405,654.46167,300.187073,601.50708,688.583496,323.309326,646.09198,684.756897,318.930023,640.980103,544.603088,271.939941,669.324341,458.047394,86.289986,625.304565,538.673157,35.051319,426.035004,956.658508,98.358299,419.014282,969.56427,483.133514,362.684052,970.640381,483.743622,475.344482,968.488159,482.523376,384.98941,947.140564,89.853134,467.080597,966.176514,106.863472,426.035004,956.658508,98.358299,589.188293,505.217682,196.685471,0,0,0,589.188293,505.217682,196.685471,612.16626,805.500122,449.73877,668.205078,801.73877,462.296173,556.127502,809.261475,437.181396,627.110107,483.760223,203.111313,551.266479,526.67511,190.259613,523.595947,978.559021,99.3685,678.944824,472.981934,226.649063,200,0,0,404.187103,1054.162354,94.689713,632.797546,561.179321,126.269447,0,200,0,424.211792,960.01001,198.280472,595.029297,581.549255,261.011475,0,0,200,47.57674,17.436226,19.761648,-2.103067,-0.57881,12.652033,401.842194,913.110223,0,238.5,812.5,0,46.868565,-46.404663,607.008728,61071.283478,-99150.137115,-14553.466612,NA,NA,NA,727.5,812.5,0,0.005363,0.117331,0.371732,-86.288065,50.980573,27.442725
